table,column,postgres_type,nullable,key_reference,rules_default,source_json_path,go_field_value,conversion_derivation,trace_class,go_models,writer_projector,source
fi.smb_share,source_record_id,bigint,No,"PK, UQ(source_record_id, name_utf16le), FK → fi.smb_share_snapshot.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,share_ordinal,integer,No,PK,`NOT NULL CHECK (share_ordinal > 0)`,—,ordinal,1-based loop ordinal,Derived,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,name_display,text,No,—,`NOT NULL`,payload.shares[*].name_display,records.SMBShareObservation.NameDisplay,Direct,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,name_utf16le,bytea,No,"UQ(source_record_id, name_utf16le)",`NOT NULL`,payload.shares[*].name_utf16le_base64url,records.SMBShareObservation.NameUTF16LEBase64URL,base64url → bytea,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,type_raw,bigint,No,—,`NOT NULL CHECK (type_raw BETWEEN 0 AND 4294967295)`,payload.shares[*].type_raw,records.SMBShareObservation.TypeRaw,decimal text → uint32 → bigint,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,type_name,text,No,—,`NOT NULL`,payload.shares[*].type_name,records.SMBShareObservation.TypeName,enum → text,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,special,boolean,No,—,`NOT NULL`,payload.shares[*].special,records.SMBShareObservation.Special,Direct,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,temporary,boolean,No,—,`NOT NULL`,payload.shares[*].temporary,records.SMBShareObservation.Temporary,Direct,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,remark_display,text,Yes,—,`—`,payload.shares[*].remark_display,records.SMBShareObservation.RemarkDisplay,empty → NULL,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,remark_utf16le,bytea,Yes,—,`—`,payload.shares[*].remark_utf16le_base64url,records.SMBShareObservation.RemarkUTF16LEBase64URL,base64url → optional bytea,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,local_path_display,text,Yes,—,`—`,payload.shares[*].local_path_display,records.SMBShareObservation.LocalPathDisplay,empty → NULL,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,local_path_utf16le,bytea,Yes,—,`—`,payload.shares[*].local_path_utf16le_base64url,records.SMBShareObservation.LocalPathUTF16LEBase64URL,base64url → optional bytea,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,permissions_raw,bigint,No,—,`NOT NULL CHECK (permissions_raw BETWEEN 0 AND 4294967295)`,payload.shares[*].permissions_raw,records.SMBShareObservation.PermissionsRaw,decimal text → uint32 → bigint,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,max_uses_raw,bigint,No,—,`NOT NULL CHECK (max_uses_raw BETWEEN 0 AND 4294967295)`,payload.shares[*].max_uses_raw,records.SMBShareObservation.MaxUsesRaw,decimal text → uint32 → bigint,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,current_uses,bigint,No,—,`NOT NULL CHECK (current_uses BETWEEN 0 AND 4294967295)`,payload.shares[*].current_uses,records.SMBShareObservation.CurrentUses,decimal text → uint32 → bigint,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,security_state,text,No,—,`NOT NULL`,payload.shares[*].security.state,records.SMBShareObservation.Security.State,enum → text,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,security_data_format,text,No,—,`NOT NULL`,payload.shares[*].security.data_format,records.SMBShareObservation.Security.DataFormat,enum → text,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,security_raw_descriptor,bytea,Yes,—,`—`,payload.shares[*].security.raw_descriptor_base64url,records.SMBShareObservation.Security.RawDescriptorBase64URL,base64url → bytea,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,security_revision,smallint,Yes,—,`—`,payload.shares[*].security.revision,records.SMBShareObservation.Security.Revision,optional numeric text → uint8,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,security_control,integer,Yes,—,`—`,payload.shares[*].security.control,records.SMBShareObservation.Security.Control,optional numeric text → uint16,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,security_owner_sid,text,Yes,—,`—`,payload.shares[*].security.owner_sid,records.SMBShareObservation.Security.OwnerSID,empty → NULL,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,security_primary_group_sid,text,Yes,—,`—`,payload.shares[*].security.primary_group_sid,records.SMBShareObservation.Security.PrimaryGroupSID,empty → NULL,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,dacl_state,text,Yes,—,`—`,payload.shares[*].security.dacl.state,records.SMBShareObservation.Security.DACL.State,enum → text,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,dacl_revision,smallint,Yes,—,`—`,payload.shares[*].security.dacl.revision,records.SMBShareObservation.Security.DACL.Revision,optional numeric text → uint8,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,dacl_size,integer,Yes,—,`—`,payload.shares[*].security.dacl.size,records.SMBShareObservation.Security.DACL.Size,optional numeric text → uint32,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share,security_reason_code,text,Yes,—,`—`,payload.shares[*].security.reason_code,records.SMBShareObservation.Security.ReasonCode,empty → NULL,Direct JSON,"`records.SMBShareObservation`, `records.SecurityObservation`",`projectSMBShareSnapshot()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*]`
fi.smb_share_ace,source_record_id,bigint,No,"PK, FK → fi.smb_share.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,share_ordinal,integer,No,"PK, FK → fi.smb_share.share_ordinal",`NOT NULL`,—,shareOrdinal,1-based share ordinal,Derived,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,ace_ordinal,integer,No,PK,`NOT NULL CHECK (ace_ordinal >= 0)`,payload.shares[*].security.dacl.aces[*].index,records.ACEObservation.Index,numeric text → uint32 → integer,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,ace_type,integer,No,—,`NOT NULL`,payload.shares[*].security.dacl.aces[*].type,records.ACEObservation.Type,numeric text → uint8 → integer,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,type_name,text,No,—,`NOT NULL`,payload.shares[*].security.dacl.aces[*].type_name,records.ACEObservation.TypeName,Direct,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,flags,integer,No,—,`NOT NULL`,payload.shares[*].security.dacl.aces[*].flags,records.ACEObservation.Flags,numeric text → uint8 → integer,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,ace_size,integer,No,—,`NOT NULL CHECK (ace_size > 0)`,payload.shares[*].security.dacl.aces[*].size,records.ACEObservation.Size,numeric text → uint16 → integer,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,raw_ace,bytea,No,—,`NOT NULL`,payload.shares[*].security.dacl.aces[*].raw_base64url,records.ACEObservation.RawBase64URL,base64url → `bytea`,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,access_mask,bigint,Yes,—,`—`,payload.shares[*].security.dacl.aces[*].mask,records.ACEObservation.Mask,optional numeric text → uint32 → `bigint`,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,object_flags,bigint,Yes,—,`—`,payload.shares[*].security.dacl.aces[*].object_flags,records.ACEObservation.ObjectFlags,optional numeric text → uint32 → `bigint`,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,object_type_guid,uuid,Yes,—,`—`,payload.shares[*].security.dacl.aces[*].object_type_guid,records.ACEObservation.ObjectTypeGUID,empty → NULL; text cast to UUID,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,inherited_object_type_guid,uuid,Yes,—,`—`,payload.shares[*].security.dacl.aces[*].inherited_object_type_guid,records.ACEObservation.InheritedObjectTypeGUID,empty → NULL; text cast to UUID,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.smb_share_ace,sid,text,Yes,—,`—`,payload.shares[*].security.dacl.aces[*].sid,records.ACEObservation.SID,empty → NULL,Direct JSON,`records.ACEObservation`,`projectSMBShareACE()` — `projector_sources.go`,`SMBShareSnapshot.payload.shares[*].security.dacl.aces[*]`
fi.local_principal_snapshot,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.LocalPrincipalSnapshot`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload`
fi.local_principal_snapshot,observed_at,timestamptz,No,—,`NOT NULL`,payload.observed_at,records.LocalPrincipalSnapshot.ObservedAt,RFC3339 → timestamptz,Direct JSON,`records.LocalPrincipalSnapshot`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload`
fi.local_principal_snapshot,collection_method,text,No,—,`NOT NULL`,payload.collection_method,records.LocalPrincipalSnapshot.CollectionMethod,Direct,Direct JSON,`records.LocalPrincipalSnapshot`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload`
fi.local_principal_snapshot,computer_name,text,No,—,`NOT NULL`,payload.computer_name,records.LocalPrincipalSnapshot.ComputerName,Direct,Direct JSON,`records.LocalPrincipalSnapshot`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload`
fi.local_user,source_record_id,bigint,No,"PK, UQ(source_record_id, sid), FK → fi.local_principal_snapshot.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,user_ordinal,integer,No,PK,`NOT NULL CHECK (user_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,sid,text,No,"UQ(source_record_id, sid)",`NOT NULL`,payload.users[*].sid,records.LocalUserObservation.SID,Direct,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,sid_raw,bytea,No,—,`NOT NULL`,payload.users[*].sid_raw_base64url,records.LocalUserObservation.SIDRawBase64URL,base64url → bytea,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,name_display,text,No,—,`NOT NULL`,payload.users[*].name_display,records.LocalUserObservation.NameDisplay,Direct,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,name_utf16le,bytea,No,—,`NOT NULL`,payload.users[*].name_utf16le_base64url,records.LocalUserObservation.NameUTF16LEBase64URL,base64url → bytea,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,full_name_display,text,Yes,—,`—`,payload.users[*].full_name_display,records.LocalUserObservation.FullNameDisplay,Direct,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,full_name_utf16le,bytea,Yes,—,`—`,payload.users[*].full_name_utf16le_base64url,records.LocalUserObservation.FullNameUTF16LEBase64URL,base64url → optional bytea,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,comment_display,text,Yes,—,`—`,payload.users[*].comment_display,records.LocalUserObservation.CommentDisplay,Direct,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,comment_utf16le,bytea,Yes,—,`—`,payload.users[*].comment_utf16le_base64url,records.LocalUserObservation.CommentUTF16LEBase64URL,base64url → optional bytea,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,flags_raw,bigint,No,—,`NOT NULL CHECK (flags_raw BETWEEN 0 AND 4294967295)`,payload.users[*].flags_raw,records.LocalUserObservation.FlagsRaw,decimal text → uint32 → bigint,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,account_disabled,boolean,No,—,`NOT NULL`,payload.users[*].account_disabled,records.LocalUserObservation.AccountDisabled,Direct,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_user,account_locked,boolean,No,—,`NOT NULL`,payload.users[*].account_locked,records.LocalUserObservation.AccountLocked,Direct,Direct JSON,`records.LocalUserObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.users[*]`
fi.local_group,source_record_id,bigint,No,"PK, UQ(source_record_id, sid), FK → fi.local_principal_snapshot.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,group_ordinal,integer,No,PK,`NOT NULL CHECK (group_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,sid,text,No,"UQ(source_record_id, sid)",`NOT NULL`,payload.groups[*].sid,records.LocalGroupObservation.SID,Direct,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,sid_raw,bytea,No,—,`NOT NULL`,payload.groups[*].sid_raw_base64url,records.LocalGroupObservation.SIDRawBase64URL,base64url → bytea,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,account_domain,text,Yes,—,`—`,payload.groups[*].account_domain,records.LocalGroupObservation.AccountDomain,Direct,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,name_display,text,No,—,`NOT NULL`,payload.groups[*].name_display,records.LocalGroupObservation.NameDisplay,Direct,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,name_utf16le,bytea,No,—,`NOT NULL`,payload.groups[*].name_utf16le_base64url,records.LocalGroupObservation.NameUTF16LEBase64URL,base64url → bytea,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,comment_display,text,Yes,—,`—`,payload.groups[*].comment_display,records.LocalGroupObservation.CommentDisplay,Direct,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,comment_utf16le,bytea,Yes,—,`—`,payload.groups[*].comment_utf16le_base64url,records.LocalGroupObservation.CommentUTF16LEBase64URL,base64url → optional bytea,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,membership_state,text,No,—,"`NOT NULL CHECK (membership_state IN ('Complete','Partial','Error'))`",payload.groups[*].membership_state,records.LocalGroupObservation.MembershipState,Direct,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,membership_reason_code,text,Yes,—,`—`,payload.groups[*].membership_reason_code,records.LocalGroupObservation.MembershipReasonCode,Direct,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group,membership_detail,text,Yes,—,`—`,payload.groups[*].membership_detail,records.LocalGroupObservation.MembershipDetail,Direct,Direct JSON,`records.LocalGroupObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.groups[*]`
fi.local_group_membership,source_record_id,bigint,No,"PK, FK → fi.local_principal_snapshot.source_record_id, FK → fi.local_group.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.LocalGroupMembershipObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.memberships[*]`
fi.local_group_membership,membership_ordinal,integer,No,PK,`NOT NULL CHECK (membership_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.LocalGroupMembershipObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.memberships[*]`
fi.local_group_membership,group_sid,text,No,FK → fi.local_group.sid,`NOT NULL`,payload.memberships[*].group_sid,records.LocalGroupMembershipObservation.GroupSID,Direct,Direct JSON,`records.LocalGroupMembershipObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.memberships[*]`
fi.local_group_membership,member_sid,text,No,—,`NOT NULL`,payload.memberships[*].member_sid,records.LocalGroupMembershipObservation.MemberSID,Direct,Direct JSON,`records.LocalGroupMembershipObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.memberships[*]`
fi.local_group_membership,member_sid_raw,bytea,No,—,`NOT NULL`,payload.memberships[*].member_sid_raw_base64url,records.LocalGroupMembershipObservation.MemberSIDRawBase64URL,base64url → bytea,Direct JSON,`records.LocalGroupMembershipObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.memberships[*]`
fi.local_group_membership,member_domain_name_display,text,Yes,—,`—`,payload.memberships[*].member_domain_and_name_display,records.LocalGroupMembershipObservation.MemberDomainAndNameDisplay,empty → NULL,Direct JSON,`records.LocalGroupMembershipObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.memberships[*]`
fi.local_group_membership,member_domain_name_utf16le,bytea,Yes,—,`—`,payload.memberships[*].member_domain_and_name_utf16le_base64url,records.LocalGroupMembershipObservation.MemberDomainAndNameUTF16LEBase64URL,base64url → optional bytea,Direct JSON,`records.LocalGroupMembershipObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.memberships[*]`
fi.local_group_membership,sid_name_use_raw,bigint,No,—,`NOT NULL CHECK (sid_name_use_raw BETWEEN 0 AND 4294967295)`,payload.memberships[*].sid_name_use_raw,records.LocalGroupMembershipObservation.SIDNameUseRaw,decimal text → uint32 → bigint,Direct JSON,`records.LocalGroupMembershipObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.memberships[*]`
fi.local_group_membership,sid_name_use_name,text,No,—,`NOT NULL`,payload.memberships[*].sid_name_use_name,records.LocalGroupMembershipObservation.SIDNameUseName,Direct,Direct JSON,`records.LocalGroupMembershipObservation`,`projectLocalPrincipalSnapshot()` — `projector_sources.go`,`LocalPrincipalSnapshot.payload.memberships[*]`
fi.directory_principal_snapshot,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalSnapshot`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload`
fi.directory_principal_snapshot,observed_at,timestamptz,No,—,`NOT NULL`,payload.observed_at,records.DirectoryPrincipalSnapshot.ObservedAt,RFC3339 → timestamptz,Direct JSON,`records.DirectoryPrincipalSnapshot`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload`
fi.directory_principal_snapshot,collection_method,text,No,—,`NOT NULL`,payload.collection_method,records.DirectoryPrincipalSnapshot.CollectionMethod,Direct,Direct JSON,`records.DirectoryPrincipalSnapshot`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload`
fi.directory_principal_snapshot,domain_dns_name,text,No,—,`NOT NULL`,payload.domain_dns_name,records.DirectoryPrincipalSnapshot.DomainDNSName,Direct,Direct JSON,`records.DirectoryPrincipalSnapshot`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload`
fi.directory_principal_snapshot,server_dns_name,text,No,—,`NOT NULL`,payload.server_dns_name,records.DirectoryPrincipalSnapshot.ServerDNSName,Direct,Direct JSON,`records.DirectoryPrincipalSnapshot`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload`
fi.directory_principal_snapshot,naming_context,text,No,—,`NOT NULL`,payload.naming_context,records.DirectoryPrincipalSnapshot.NamingContext,Direct,Direct JSON,`records.DirectoryPrincipalSnapshot`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload`
fi.directory_requested_sid,source_record_id,bigint,No,"PK, UQ(source_record_id, sid), FK → fi.directory_principal_snapshot.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalSnapshot.RequestedSIDs []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.requested_sids[*]`
fi.directory_requested_sid,sid_ordinal,integer,No,PK,`NOT NULL CHECK (sid_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalSnapshot.RequestedSIDs []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.requested_sids[*]`
fi.directory_requested_sid,sid,text,No,"UQ(source_record_id, sid)",`NOT NULL`,payload.requested_sids[*],records.DirectoryPrincipalSnapshot.RequestedSIDs[i],Direct,Direct JSON,`records.DirectoryPrincipalSnapshot.RequestedSIDs []string`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.requested_sids[*]`
fi.directory_principal,source_record_id,bigint,No,"PK, UQ(source_record_id, sid), UQ(source_record_id, object_guid), FK → fi.directory_principal_snapshot.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,principal_ordinal,integer,No,PK,`NOT NULL CHECK (principal_ordinal > 0)`,—,i + 1,Derived by Go / relational lookup,Derived,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
fi.directory_principal,sid,text,No,"UQ(source_record_id, sid)",`NOT NULL`,payload.principals[*].sid,records.DirectoryPrincipalObservation.SID,Direct,Direct JSON,`records.DirectoryPrincipalObservation`,`projectDirectoryPrincipalSnapshot()` — `projector_sources.go`,`DirectoryPrincipalSnapshot.payload.principals[*]`
